base_id,text,intent,clean_text,emojis,excess_punct_count,label
purchase_inquiry_015,"Hello team, Size chart provide kar sakte ho kya standard measurements ke saath?",purchase_inquiry,"Hello team, Size chart provide kar sakte ho kya standard measurements ke saath?",,0,1
purchase_inquiry_016,Is smart TV me Netflix aur Prime Video pre-installed aata hai?,purchase_inquiry,Is smart TV me Netflix aur Prime Video pre-installed aata hai?,,0,1
purchase_inquiry_016,Arre Is smart TV me Netflix aur Prime Video pre-installed aata hai? please,purchase_inquiry,Arre Is smart TV me Netflix aur Prime Video pre-installed aata hai? please,,0,1
purchase_inquiry_016,"Hey, Is smart TV me Netflix aur Prime Video pre-installed aata hai?!",purchase_inquiry,"Hey, Is smart TV me Netflix aur Prime Video pre-installed aata hai?!",,0,1
purchase_inquiry_016,Bhai Is smart TV me Netflix aur Prime Video pre-installed aata hai? jaldi batao,purchase_inquiry,Bhai Is smart TV me Netflix aur Prime Video pre-installed aata hai? jaldi batao,,0,1
purchase_inquiry_016,Sir Is smart TV me Netflix aur Prime Video pre-installed aata hai? kindly confirm,purchase_inquiry,Sir Is smart TV me Netflix aur Prime Video pre-installed aata hai? kindly confirm,,0,1
purchase_inquiry_016,Sunna Is smart TV me Netflix aur Prime Video pre-installed aata hai?...,purchase_inquiry,Sunna Is smart TV me Netflix aur Prime Video pre-installed aata hai?.,,1,1
purchase_inquiry_016,Dekho Is smart TV me Netflix aur Prime Video pre-installed aata hai? actually,purchase_inquiry,Dekho Is smart TV me Netflix aur Prime Video pre-installed aata hai? actually,,0,1
purchase_inquiry_016,"Hello team, Is smart TV me Netflix aur Prime Video pre-installed aata hai?",purchase_inquiry,"Hello team, Is smart TV me Netflix aur Prime Video pre-installed aata hai?",,0,1
purchase_inquiry_018,Is insurance policy ke coverage details aur terms & conditions share karo.,purchase_inquiry,Is insurance policy ke coverage details aur terms & conditions share karo.,,0,1
purchase_inquiry_018,Arre Is insurance policy ke coverage details aur terms & conditions share karo. please,purchase_inquiry,Arre Is insurance policy ke coverage details aur terms & conditions share karo. please,,0,1
purchase_inquiry_018,"Hey, Is insurance policy ke coverage details aur terms & conditions share karo.!",purchase_inquiry,"Hey, Is insurance policy ke coverage details aur terms & conditions share karo.!",,0,1
purchase_inquiry_018,Bhai Is insurance policy ke coverage details aur terms & conditions share karo. jaldi batao,purchase_inquiry,Bhai Is insurance policy ke coverage details aur terms & conditions share karo. jaldi batao,,0,1
purchase_inquiry_018,Sir Is insurance policy ke coverage details aur terms & conditions share karo. kindly confirm,purchase_inquiry,Sir Is insurance policy ke coverage details aur terms & conditions share karo. kindly confirm,,0,1
purchase_inquiry_018,Sunna Is insurance policy ke coverage details aur terms & conditions share karo....,purchase_inquiry,Sunna Is insurance policy ke coverage details aur terms & conditions share karo.,,1,1
purchase_inquiry_018,Dekho Is insurance policy ke coverage details aur terms & conditions share karo. actually,purchase_inquiry,Dekho Is insurance policy ke coverage details aur terms & conditions share karo. actually,,0,1
purchase_inquiry_018,"Hello team, Is insurance policy ke coverage details aur terms & conditions share karo.",purchase_inquiry,"Hello team, Is insurance policy ke coverage details aur terms & conditions share karo.",,0,1
purchase_inquiry_021,Free trial period kitne days ka milta hai software me?,purchase_inquiry,Free trial period kitne days ka milta hai software me?,,0,1
purchase_inquiry_021,Arre Free trial period kitne days ka milta hai software me? please,purchase_inquiry,Arre Free trial period kitne days ka milta hai software me? please,,0,1
purchase_inquiry_021,"Hey, Free trial period kitne days ka milta hai software me?!",purchase_inquiry,"Hey, Free trial period kitne days ka milta hai software me?!",,0,1
purchase_inquiry_021,Bhai Free trial period kitne days ka milta hai software me? jaldi batao,purchase_inquiry,Bhai Free trial period kitne days ka milta hai software me? jaldi batao,,0,1
purchase_inquiry_021,Sir Free trial period kitne days ka milta hai software me? kindly confirm,purchase_inquiry,Sir Free trial period kitne days ka milta hai software me? kindly confirm,,0,1
purchase_inquiry_021,Sunna Free trial period kitne days ka milta hai software me?...,purchase_inquiry,Sunna Free trial period kitne days ka milta hai software me?.,,1,1
purchase_inquiry_021,Dekho Free trial period kitne days ka milta hai software me? actually,purchase_inquiry,Dekho Free trial period kitne days ka milta hai software me? actually,,0,1
purchase_inquiry_021,"Hello team, Free trial period kitne days ka milta hai software me?",purchase_inquiry,"Hello team, Free trial period kitne days ka milta hai software me?",,0,1
purchase_inquiry_022,Is apartment me 3BHK flats vacant hain kya abhi?,purchase_inquiry,Is apartment me 3BHK flats vacant hain kya abhi?,,0,1
purchase_inquiry_022,Arre Is apartment me 3BHK flats vacant hain kya abhi? please,purchase_inquiry,Arre Is apartment me 3BHK flats vacant hain kya abhi? please,,0,1
purchase_inquiry_022,"Hey, Is apartment me 3BHK flats vacant hain kya abhi?!",purchase_inquiry,"Hey, Is apartment me 3BHK flats vacant hain kya abhi?!",,0,1
purchase_inquiry_022,Bhai Is apartment me 3BHK flats vacant hain kya abhi? jaldi batao,purchase_inquiry,Bhai Is apartment me 3BHK flats vacant hain kya abhi? jaldi batao,,0,1
purchase_inquiry_022,Sir Is apartment me 3BHK flats vacant hain kya abhi? kindly confirm,purchase_inquiry,Sir Is apartment me 3BHK flats vacant hain kya abhi? kindly confirm,,0,1
purchase_inquiry_022,Sunna Is apartment me 3BHK flats vacant hain kya abhi?...,purchase_inquiry,Sunna Is apartment me 3BHK flats vacant hain kya abhi?.,,1,1
purchase_inquiry_022,Dekho Is apartment me 3BHK flats vacant hain kya abhi? actually,purchase_inquiry,Dekho Is apartment me 3BHK flats vacant hain kya abhi? actually,,0,1
purchase_inquiry_022,"Hello team, Is apartment me 3BHK flats vacant hain kya abhi?",purchase_inquiry,"Hello team, Is apartment me 3BHK flats vacant hain kya abhi?",,0,1
purchase_inquiry_023,Kya certificate valid hoga international job applications ke liye?,purchase_inquiry,Kya certificate valid hoga international job applications ke liye?,,0,1
purchase_inquiry_023,Arre Kya certificate valid hoga international job applications ke liye? please,purchase_inquiry,Arre Kya certificate valid hoga international job applications ke liye? please,,0,1
purchase_inquiry_023,"Hey, Kya certificate valid hoga international job applications ke liye?!",purchase_inquiry,"Hey, Kya certificate valid hoga international job applications ke liye?!",,0,1
purchase_inquiry_023,Bhai Kya certificate valid hoga international job applications ke liye? jaldi batao,purchase_inquiry,Bhai Kya certificate valid hoga international job applications ke liye? jaldi batao,,0,1
purchase_inquiry_023,Sir Kya certificate valid hoga international job applications ke liye? kindly confirm,purchase_inquiry,Sir Kya certificate valid hoga international job applications ke liye? kindly confirm,,0,1
purchase_inquiry_023,Sunna Kya certificate valid hoga international job applications ke liye?...,purchase_inquiry,Sunna Kya certificate valid hoga international job applications ke liye?.,,1,1
purchase_inquiry_023,Dekho Kya certificate valid hoga international job applications ke liye? actually,purchase_inquiry,Dekho Kya certificate valid hoga international job applications ke liye? actually,,0,1
purchase_inquiry_023,"Hello team, Kya certificate valid hoga international job applications ke liye?",purchase_inquiry,"Hello team, Kya certificate valid hoga international job applications ke liye?",,0,1
purchase_inquiry_024,Compatibility issue to nahi aayegi Mac OS ke sath?,purchase_inquiry,Compatibility issue to nahi aayegi Mac OS ke sath?,,0,1
purchase_inquiry_024,Arre Compatibility issue to nahi aayegi Mac OS ke sath? please,purchase_inquiry,Arre Compatibility issue to nahi aayegi Mac OS ke sath? please,,0,1
purchase_inquiry_024,"Hey, Compatibility issue to nahi aayegi Mac OS ke sath?!",purchase_inquiry,"Hey, Compatibility issue to nahi aayegi Mac OS ke sath?!",,0,1
purchase_inquiry_024,Bhai Compatibility issue to nahi aayegi Mac OS ke sath? jaldi batao,purchase_inquiry,Bhai Compatibility issue to nahi aayegi Mac OS ke sath? jaldi batao,,0,1
purchase_inquiry_024,Sir Compatibility issue to nahi aayegi Mac OS ke sath? kindly confirm,purchase_inquiry,Sir Compatibility issue to nahi aayegi Mac OS ke sath? kindly confirm,,0,1
purchase_inquiry_024,Sunna Compatibility issue to nahi aayegi Mac OS ke sath?...,purchase_inquiry,Sunna Compatibility issue to nahi aayegi Mac OS ke sath?.,,1,1
purchase_inquiry_024,Dekho Compatibility issue to nahi aayegi Mac OS ke sath? actually,purchase_inquiry,Dekho Compatibility issue to nahi aayegi Mac OS ke sath? actually,,0,1
purchase_inquiry_024,"Hello team, Compatibility issue to nahi aayegi Mac OS ke sath?",purchase_inquiry,"Hello team, Compatibility issue to nahi aayegi Mac OS ke sath?",,0,1
purchase_inquiry_025,Kya aap test drive arrange karwa sakte ho weekend par?,purchase_inquiry,Kya aap test drive arrange karwa sakte ho weekend par?,,0,1
purchase_inquiry_025,Arre Kya aap test drive arrange karwa sakte ho weekend par? please,purchase_inquiry,Arre Kya aap test drive arrange karwa sakte ho weekend par? please,,0,1
purchase_inquiry_025,"Hey, Kya aap test drive arrange karwa sakte ho weekend par?!",purchase_inquiry,"Hey, Kya aap test drive arrange karwa sakte ho weekend par?!",,0,1
purchase_inquiry_025,Bhai Kya aap test drive arrange karwa sakte ho weekend par? jaldi batao,purchase_inquiry,Bhai Kya aap test drive arrange karwa sakte ho weekend par? jaldi batao,,0,1
purchase_inquiry_025,Sir Kya aap test drive arrange karwa sakte ho weekend par? kindly confirm,purchase_inquiry,Sir Kya aap test drive arrange karwa sakte ho weekend par? kindly confirm,,0,1
purchase_inquiry_025,Sunna Kya aap test drive arrange karwa sakte ho weekend par?...,purchase_inquiry,Sunna Kya aap test drive arrange karwa sakte ho weekend par?.,,1,1
purchase_inquiry_025,Dekho Kya aap test drive arrange karwa sakte ho weekend par? actually,purchase_inquiry,Dekho Kya aap test drive arrange karwa sakte ho weekend par? actually,,0,1
purchase_inquiry_025,"Hello team, Kya aap test drive arrange karwa sakte ho weekend par?",purchase_inquiry,"Hello team, Kya aap test drive arrange karwa sakte ho weekend par?",,0,1
purchase_inquiry_027,Is watch me heart rate aur SpO2 tracking sensor accurate hai?,purchase_inquiry,Is watch me heart rate aur SpO2 tracking sensor accurate hai?,,0,1
purchase_inquiry_027,Arre Is watch me heart rate aur SpO2 tracking sensor accurate hai? please,purchase_inquiry,Arre Is watch me heart rate aur SpO2 tracking sensor accurate hai? please,,0,1
purchase_inquiry_027,"Hey, Is watch me heart rate aur SpO2 tracking sensor accurate hai?!",purchase_inquiry,"Hey, Is watch me heart rate aur SpO2 tracking sensor accurate hai?!",,0,1
purchase_inquiry_027,Bhai Is watch me heart rate aur SpO2 tracking sensor accurate hai? jaldi batao,purchase_inquiry,Bhai Is watch me heart rate aur SpO2 tracking sensor accurate hai? jaldi batao,,0,1
purchase_inquiry_027,Sir Is watch me heart rate aur SpO2 tracking sensor accurate hai? kindly confirm,purchase_inquiry,Sir Is watch me heart rate aur SpO2 tracking sensor accurate hai? kindly confirm,,0,1
purchase_inquiry_027,Sunna Is watch me heart rate aur SpO2 tracking sensor accurate hai?...,purchase_inquiry,Sunna Is watch me heart rate aur SpO2 tracking sensor accurate hai?.,,1,1
purchase_inquiry_027,Dekho Is watch me heart rate aur SpO2 tracking sensor accurate hai? actually,purchase_inquiry,Dekho Is watch me heart rate aur SpO2 tracking sensor accurate hai? actually,,0,1
purchase_inquiry_027,"Hello team, Is watch me heart rate aur SpO2 tracking sensor accurate hai?",purchase_inquiry,"Hello team, Is watch me heart rate aur SpO2 tracking sensor accurate hai?",,0,1
purchase_inquiry_029,Is banquet hall ki capacity kitne guests ki hai wedding ke liye?,purchase_inquiry,Is banquet hall ki capacity kitne guests ki hai wedding ke liye?,,0,1
purchase_inquiry_029,Arre Is banquet hall ki capacity kitne guests ki hai wedding ke liye? please,purchase_inquiry,Arre Is banquet hall ki capacity kitne guests ki hai wedding ke liye? please,,0,1
purchase_inquiry_029,"Hey, Is banquet hall ki capacity kitne guests ki hai wedding ke liye?!",purchase_inquiry,"Hey, Is banquet hall ki capacity kitne guests ki hai wedding ke liye?!",,0,1
purchase_inquiry_029,Bhai Is banquet hall ki capacity kitne guests ki hai wedding ke liye? jaldi batao,purchase_inquiry,Bhai Is banquet hall ki capacity kitne guests ki hai wedding ke liye? jaldi batao,,0,1
purchase_inquiry_029,Sir Is banquet hall ki capacity kitne guests ki hai wedding ke liye? kindly confirm,purchase_inquiry,Sir Is banquet hall ki capacity kitne guests ki hai wedding ke liye? kindly confirm,,0,1
purchase_inquiry_029,Sunna Is banquet hall ki capacity kitne guests ki hai wedding ke liye?...,purchase_inquiry,Sunna Is banquet hall ki capacity kitne guests ki hai wedding ke liye?.,,1,1
purchase_inquiry_029,Dekho Is banquet hall ki capacity kitne guests ki hai wedding ke liye? actually,purchase_inquiry,Dekho Is banquet hall ki capacity kitne guests ki hai wedding ke liye? actually,,0,1
purchase_inquiry_029,"Hello team, Is banquet hall ki capacity kitne guests ki hai wedding ke liye?",purchase_inquiry,"Hello team, Is banquet hall ki capacity kitne guests ki hai wedding ke liye?",,0,1
purchase_inquiry_030,Kya enterprise tier me 24/7 dedicated support manager milega?,purchase_inquiry,Kya enterprise tier me 24/7 dedicated support manager milega?,,0,1
purchase_inquiry_030,Arre Kya enterprise tier me 24/7 dedicated support manager milega? please,purchase_inquiry,Arre Kya enterprise tier me 24/7 dedicated support manager milega? please,,0,1
purchase_inquiry_030,"Hey, Kya enterprise tier me 24/7 dedicated support manager milega?!",purchase_inquiry,"Hey, Kya enterprise tier me 24/7 dedicated support manager milega?!",,0,1
purchase_inquiry_030,Bhai Kya enterprise tier me 24/7 dedicated support manager milega? jaldi batao,purchase_inquiry,Bhai Kya enterprise tier me 24/7 dedicated support manager milega? jaldi batao,,0,1
purchase_inquiry_030,Sir Kya enterprise tier me 24/7 dedicated support manager milega? kindly confirm,purchase_inquiry,Sir Kya enterprise tier me 24/7 dedicated support manager milega? kindly confirm,,0,1
purchase_inquiry_030,Sunna Kya enterprise tier me 24/7 dedicated support manager milega?...,purchase_inquiry,Sunna Kya enterprise tier me 24/7 dedicated support manager milega?.,,1,1
purchase_inquiry_030,Dekho Kya enterprise tier me 24/7 dedicated support manager milega? actually,purchase_inquiry,Dekho Kya enterprise tier me 24/7 dedicated support manager milega? actually,,0,1
purchase_inquiry_030,"Hello team, Kya enterprise tier me 24/7 dedicated support manager milega?",purchase_inquiry,"Hello team, Kya enterprise tier me 24/7 dedicated support manager milega?",,0,1
price_negotiation_003,Competitor to yahi same service 20% cheaper rate me de raha hai.,price_negotiation,Competitor to yahi same service 20% cheaper rate me de raha hai.,,0,2
price_negotiation_003,Arre Competitor to yahi same service 20% cheaper rate me de raha hai. please,price_negotiation,Arre Competitor to yahi same service 20% cheaper rate me de raha hai. please,,0,2
price_negotiation_003,"Hey, Competitor to yahi same service 20% cheaper rate me de raha hai.!",price_negotiation,"Hey, Competitor to yahi same service 20% cheaper rate me de raha hai.!",,0,2
price_negotiation_003,Bhai Competitor to yahi same service 20% cheaper rate me de raha hai. jaldi batao,price_negotiation,Bhai Competitor to yahi same service 20% cheaper rate me de raha hai. jaldi batao,,0,2
price_negotiation_003,Sir Competitor to yahi same service 20% cheaper rate me de raha hai. kindly confirm,price_negotiation,Sir Competitor to yahi same service 20% cheaper rate me de raha hai. kindly confirm,,0,2
price_negotiation_003,Sunna Competitor to yahi same service 20% cheaper rate me de raha hai....,price_negotiation,Sunna Competitor to yahi same service 20% cheaper rate me de raha hai.,,1,2
price_negotiation_003,Dekho Competitor to yahi same service 20% cheaper rate me de raha hai. actually,price_negotiation,Dekho Competitor to yahi same service 20% cheaper rate me de raha hai. actually,,0,2
price_negotiation_003,"Hello team, Competitor to yahi same service 20% cheaper rate me de raha hai.",price_negotiation,"Hello team, Competitor to yahi same service 20% cheaper rate me de raha hai.",,0,2
price_negotiation_004,"Budget thoda tight hai, kuch festive discount ya promo code laga do.",price_negotiation,"Budget thoda tight hai, kuch festive discount ya promo code laga do.",,0,2
price_negotiation_004,"Arre Budget thoda tight hai, kuch festive discount ya promo code laga do. please",price_negotiation,"Arre Budget thoda tight hai, kuch festive discount ya promo code laga do. please",,0,2
price_negotiation_004,"Hey, Budget thoda tight hai, kuch festive discount ya promo code laga do.!",price_negotiation,"Hey, Budget thoda tight hai, kuch festive discount ya promo code laga do.!",,0,2
price_negotiation_004,"Bhai Budget thoda tight hai, kuch festive discount ya promo code laga do. jaldi batao",price_negotiation,"Bhai Budget thoda tight hai, kuch festive discount ya promo code laga do. jaldi batao",,0,2
price_negotiation_004,"Sir Budget thoda tight hai, kuch festive discount ya promo code laga do. kindly confirm",price_negotiation,"Sir Budget thoda tight hai, kuch festive discount ya promo code laga do. kindly confirm",,0,2
price_negotiation_004,"Sunna Budget thoda tight hai, kuch festive discount ya promo code laga do....",price_negotiation,"Sunna Budget thoda tight hai, kuch festive discount ya promo code laga do.",,1,2
price_negotiation_004,"Dekho Budget thoda tight hai, kuch festive discount ya promo code laga do. actually",price_negotiation,"Dekho Budget thoda tight hai, kuch festive discount ya promo code laga do. actually",,0,2
price_negotiation_004,"Hello team, Budget thoda tight hai, kuch festive discount ya promo code laga do.",price_negotiation,"Hello team, Budget thoda tight hai, kuch festive discount ya promo code laga do.",,0,2
price_negotiation_005,Final quote kitna doge agar main 5 units ek sath buy karu?,price_negotiation,Final quote kitna doge agar main 5 units ek sath buy karu?,,0,2
price_negotiation_005,Arre Final quote kitna doge agar main 5 units ek sath buy karu? please,price_negotiation,Arre Final quote kitna doge agar main 5 units ek sath buy karu? please,,0,2
price_negotiation_005,"Hey, Final quote kitna doge agar main 5 units ek sath buy karu?!",price_negotiation,"Hey, Final quote kitna doge agar main 5 units ek sath buy karu?!",,0,2
price_negotiation_005,Bhai Final quote kitna doge agar main 5 units ek sath buy karu? jaldi batao,price_negotiation,Bhai Final quote kitna doge agar main 5 units ek sath buy karu? jaldi batao,,0,2
price_negotiation_005,Sir Final quote kitna doge agar main 5 units ek sath buy karu? kindly confirm,price_negotiation,Sir Final quote kitna doge agar main 5 units ek sath buy karu? kindly confirm,,0,2
price_negotiation_005,Sunna Final quote kitna doge agar main 5 units ek sath buy karu?...,price_negotiation,Sunna Final quote kitna doge agar main 5 units ek sath buy karu?.,,1,2
price_negotiation_005,Dekho Final quote kitna doge agar main 5 units ek sath buy karu? actually,price_negotiation,Dekho Final quote kitna doge agar main 5 units ek sath buy karu? actually,,0,2
price_negotiation_005,"Hello team, Final quote kitna doge agar main 5 units ek sath buy karu?",price_negotiation,"Hello team, Final quote kitna doge agar main 5 units ek sath buy karu?",,0,2
price_negotiation_006,"Pichli baar to mujhe 15% off mila tha, is baar bhi wahi price kar do.",price_negotiation,"Pichli baar to mujhe 15% off mila tha, is baar bhi wahi price kar do.",,0,2
price_negotiation_006,"Arre Pichli baar to mujhe 15% off mila tha, is baar bhi wahi price kar do. please",price_negotiation,"Arre Pichli baar to mujhe 15% off mila tha, is baar bhi wahi price kar do. please",,0,2
price_negotiation_006,"Hey, Pichli baar to mujhe 15% off mila tha, is baar bhi wahi price kar do.!",price_negotiation,"Hey, Pichli baar to mujhe 15% off mila tha, is baar bhi wahi price kar do.!",,0,2
price_negotiation_006,"Bhai Pichli baar to mujhe 15% off mila tha, is baar bhi wahi price kar do. jaldi batao",price_negotiation,"Bhai Pichli baar to mujhe 15% off mila tha, is baar bhi wahi price kar do. jaldi batao",,0,2
price_negotiation_006,"Sir Pichli baar to mujhe 15% off mila tha, is baar bhi wahi price kar do. kindly confirm",price_negotiation,"Sir Pichli baar to mujhe 15% off mila tha, is baar bhi wahi price kar do. kindly confirm",,0,2
price_negotiation_006,"Sunna Pichli baar to mujhe 15% off mila tha, is baar bhi wahi price kar do....",price_negotiation,"Sunna Pichli baar to mujhe 15% off mila tha, is baar bhi wahi price kar do.",,1,2
price_negotiation_006,"Dekho Pichli baar to mujhe 15% off mila tha, is baar bhi wahi price kar do. actually",price_negotiation,"Dekho Pichli baar to mujhe 15% off mila tha, is baar bhi wahi price kar do. actually",,0,2
price_negotiation_006,"Hello team, Pichli baar to mujhe 15% off mila tha, is baar bhi wahi price kar do.",price_negotiation,"Hello team, Pichli baar to mujhe 15% off mila tha, is baar bhi wahi price kar do.",,0,2
price_negotiation_010,Agar 2 years ka subscription lu to kuch extra discount doge?,price_negotiation,Agar 2 years ka subscription lu to kuch extra discount doge?,,0,2
price_negotiation_010,Arre Agar 2 years ka subscription lu to kuch extra discount doge? please,price_negotiation,Arre Agar 2 years ka subscription lu to kuch extra discount doge? please,,0,2
price_negotiation_010,"Hey, Agar 2 years ka subscription lu to kuch extra discount doge?!",price_negotiation,"Hey, Agar 2 years ka subscription lu to kuch extra discount doge?!",,0,2
price_negotiation_010,Bhai Agar 2 years ka subscription lu to kuch extra discount doge? jaldi batao,price_negotiation,Bhai Agar 2 years ka subscription lu to kuch extra discount doge? jaldi batao,,0,2
price_negotiation_010,Sir Agar 2 years ka subscription lu to kuch extra discount doge? kindly confirm,price_negotiation,Sir Agar 2 years ka subscription lu to kuch extra discount doge? kindly confirm,,0,2
price_negotiation_010,Sunna Agar 2 years ka subscription lu to kuch extra discount doge?...,price_negotiation,Sunna Agar 2 years ka subscription lu to kuch extra discount doge?.,,1,2
price_negotiation_010,Dekho Agar 2 years ka subscription lu to kuch extra discount doge? actually,price_negotiation,Dekho Agar 2 years ka subscription lu to kuch extra discount doge? actually,,0,2
price_negotiation_010,"Hello team, Agar 2 years ka subscription lu to kuch extra discount doge?",price_negotiation,"Hello team, Agar 2 years ka subscription lu to kuch extra discount doge?",,0,2
price_negotiation_011,"Market rate se kaafi high quote kar rahe ho, thoda adjust karo.",price_negotiation,"Market rate se kaafi high quote kar rahe ho, thoda adjust karo.",,0,2
price_negotiation_011,"Arre Market rate se kaafi high quote kar rahe ho, thoda adjust karo. please",price_negotiation,"Arre Market rate se kaafi high quote kar rahe ho, thoda adjust karo. please",,0,2
price_negotiation_011,"Hey, Market rate se kaafi high quote kar rahe ho, thoda adjust karo.!",price_negotiation,"Hey, Market rate se kaafi high quote kar rahe ho, thoda adjust karo.!",,0,2
price_negotiation_011,"Bhai Market rate se kaafi high quote kar rahe ho, thoda adjust karo. jaldi batao",price_negotiation,"Bhai Market rate se kaafi high quote kar rahe ho, thoda adjust karo. jaldi batao",,0,2
price_negotiation_011,"Sir Market rate se kaafi high quote kar rahe ho, thoda adjust karo. kindly confirm",price_negotiation,"Sir Market rate se kaafi high quote kar rahe ho, thoda adjust karo. kindly confirm",,0,2
price_negotiation_011,"Sunna Market rate se kaafi high quote kar rahe ho, thoda adjust karo....",price_negotiation,"Sunna Market rate se kaafi high quote kar rahe ho, thoda adjust karo.",,1,2
price_negotiation_011,"Dekho Market rate se kaafi high quote kar rahe ho, thoda adjust karo. actually",price_negotiation,"Dekho Market rate se kaafi high quote kar rahe ho, thoda adjust karo. actually",,0,2
price_negotiation_011,"Hello team, Market rate se kaafi high quote kar rahe ho, thoda adjust karo.",price_negotiation,"Hello team, Market rate se kaafi high quote kar rahe ho, thoda adjust karo.",,0,2
price_negotiation_013,First time customer ke liye koi introductory discount voucher hai?,price_negotiation,First time customer ke liye koi introductory discount voucher hai?,,0,2
price_negotiation_013,Arre First time customer ke liye koi introductory discount voucher hai? please,price_negotiation,Arre First time customer ke liye koi introductory discount voucher hai? please,,0,2
price_negotiation_013,"Hey, First time customer ke liye koi introductory discount voucher hai?!",price_negotiation,"Hey, First time customer ke liye koi introductory discount voucher hai?!",,0,2
price_negotiation_013,Bhai First time customer ke liye koi introductory discount voucher hai? jaldi batao,price_negotiation,Bhai First time customer ke liye koi introductory discount voucher hai? jaldi batao,,0,2
price_negotiation_013,Sir First time customer ke liye koi introductory discount voucher hai? kindly confirm,price_negotiation,Sir First time customer ke liye koi introductory discount voucher hai? kindly confirm,,0,2
price_negotiation_013,Sunna First time customer ke liye koi introductory discount voucher hai?...,price_negotiation,Sunna First time customer ke liye koi introductory discount voucher hai?.,,1,2
price_negotiation_013,Dekho First time customer ke liye koi introductory discount voucher hai? actually,price_negotiation,Dekho First time customer ke liye koi introductory discount voucher hai? actually,,0,2
price_negotiation_013,"Hello team, First time customer ke liye koi introductory discount voucher hai?",price_negotiation,"Hello team, First time customer ke liye koi introductory discount voucher hai?",,0,2
price_negotiation_014,"Mere budget me fit nahi baith raha, 5000 tak settle kar lo.",price_negotiation,"Mere budget me fit nahi baith raha, 500 tak settle kar lo.",,0,2
price_negotiation_014,"Arre Mere budget me fit nahi baith raha, 5000 tak settle kar lo. please",price_negotiation,"Arre Mere budget me fit nahi baith raha, 500 tak settle kar lo. please",,0,2
price_negotiation_014,"Hey, Mere budget me fit nahi baith raha, 5000 tak settle kar lo.!",price_negotiation,"Hey, Mere budget me fit nahi baith raha, 500 tak settle kar lo.!",,0,2
price_negotiation_014,"Bhai Mere budget me fit nahi baith raha, 5000 tak settle kar lo. jaldi batao",price_negotiation,"Bhai Mere budget me fit nahi baith raha, 500 tak settle kar lo. jaldi batao",,0,2
price_negotiation_014,"Sir Mere budget me fit nahi baith raha, 5000 tak settle kar lo. kindly confirm",price_negotiation,"Sir Mere budget me fit nahi baith raha, 500 tak settle kar lo. kindly confirm",,0,2
price_negotiation_014,"Sunna Mere budget me fit nahi baith raha, 5000 tak settle kar lo....",price_negotiation,"Sunna Mere budget me fit nahi baith raha, 500 tak settle kar lo.",,1,2
price_negotiation_014,"Dekho Mere budget me fit nahi baith raha, 5000 tak settle kar lo. actually",price_negotiation,"Dekho Mere budget me fit nahi baith raha, 500 tak settle kar lo. actually",,0,2
price_negotiation_014,"Hello team, Mere budget me fit nahi baith raha, 5000 tak settle kar lo.",price_negotiation,"Hello team, Mere budget me fit nahi baith raha, 500 tak settle kar lo.",,0,2
price_negotiation_015,Without GST price kitna padega agar invoice nahi chahiye?,price_negotiation,Without GST price kitna padega agar invoice nahi chahiye?,,0,2
price_negotiation_015,Arre Without GST price kitna padega agar invoice nahi chahiye? please,price_negotiation,Arre Without GST price kitna padega agar invoice nahi chahiye? please,,0,2
price_negotiation_015,"Hey, Without GST price kitna padega agar invoice nahi chahiye?!",price_negotiation,"Hey, Without GST price kitna padega agar invoice nahi chahiye?!",,0,2
price_negotiation_015,Bhai Without GST price kitna padega agar invoice nahi chahiye? jaldi batao,price_negotiation,Bhai Without GST price kitna padega agar invoice nahi chahiye? jaldi batao,,0,2
price_negotiation_015,Sir Without GST price kitna padega agar invoice nahi chahiye? kindly confirm,price_negotiation,Sir Without GST price kitna padega agar invoice nahi chahiye? kindly confirm,,0,2
price_negotiation_015,Sunna Without GST price kitna padega agar invoice nahi chahiye?...,price_negotiation,Sunna Without GST price kitna padega agar invoice nahi chahiye?.,,1,2
price_negotiation_015,Dekho Without GST price kitna padega agar invoice nahi chahiye? actually,price_negotiation,Dekho Without GST price kitna padega agar invoice nahi chahiye? actually,,0,2
price_negotiation_015,"Hello team, Without GST price kitna padega agar invoice nahi chahiye?",price_negotiation,"Hello team, Without GST price kitna padega agar invoice nahi chahiye?",,0,2
price_negotiation_016,Agar renewal me discount nahi mila to switch karna padega doosre provider pe.,price_negotiation,Agar renewal me discount nahi mila to switch karna padega doosre provider pe.,,0,2
price_negotiation_016,Arre Agar renewal me discount nahi mila to switch karna padega doosre provider pe. please,price_negotiation,Arre Agar renewal me discount nahi mila to switch karna padega doosre provider pe. please,,0,2
price_negotiation_016,"Hey, Agar renewal me discount nahi mila to switch karna padega doosre provider pe.!",price_negotiation,"Hey, Agar renewal me discount nahi mila to switch karna padega doosre provider pe.!",,0,2
price_negotiation_016,Bhai Agar renewal me discount nahi mila to switch karna padega doosre provider pe. jaldi batao,price_negotiation,Bhai Agar renewal me discount nahi mila to switch karna padega doosre provider pe. jaldi batao,,0,2
price_negotiation_016,Sir Agar renewal me discount nahi mila to switch karna padega doosre provider pe. kindly confirm,price_negotiation,Sir Agar renewal me discount nahi mila to switch karna padega doosre provider pe. kindly confirm,,0,2
